Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
5,"TT Jidney, A Biswas, NM Abdullah Al, I Hossain, MJ Alam, S Talukder, ...","Automl systems for medical imaging",2023,"Data Driven Approaches on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=18271716231443767374",1,"2025-03-15 01:47:42","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:d1gkVwhDpl0C",,,91,106,5,2.50,1,7,2,"","",""
4,"I Hossain, S Puppala, MJ Alam, S Talukder","Socialrec: User activity based post weighted dynamic personalized post recommendation system in social media",2024,"arXiv preprint arXiv:2407.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=6591621606809209507",2,"2025-03-15 01:47:42","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:_FxGoFyzp5QC",9747,,,,4,4.00,1,4,1,"","",""
4,"I Hossain, S Puppala, MJ Alam, S Talukder, Z Talukder","A visual approach to tracking emotional sentiment dynamics in social network commentaries",2024,"Proceedings of the International AAAI Conference on Web and Social Media 18 …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13810402491279919646",3,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:WF5omc3nYNoC",,,,,4,4.00,1,5,1,"","",""
4,"I Hossain, S Puppala, MJ Alam, S Talukder","Monitoring dynamics of emotional sentiment in social network commentaries",2023,"Proceedings of the International Conference on Advances in Social Networks …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17709253421611396380",4,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:IjCSPb-OGe4C",,,,,4,2.00,1,4,2,"","",""
4,"S Ahmed, MJ Alam, S Talukder, I Hossain","Towards addressing identity deception in social media using bangla text-based gender identification",2023,"Proceedings of the International Conference on Advances in Social Networks …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=5478776276402427886",5,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:qjMakFHDy7sC",,,,,4,2.00,1,4,2,"","",""
3,"I Hossain, MJ Alam, S Puppala, S Talukder","EVOLVE: Predicting User Evolution and Network Dynamics in Social Media Using Fine-Tuned GPT-like Model",2024,"arXiv preprint arXiv:2407.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=16706485691975970796",6,"2025-03-15 01:47:42","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:ufrVoPGSRksC",9691,,,,3,3.00,1,4,1,"","",""
3,"S Talukder, MJ Alam, I Hossain, S Puppala","Blockchain-integrated secure framework for enhanced e-government services",2023,"Building cybersecurity applications with blockchain and smart contracts","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=9862167748379765928",7,"2025-03-15 01:47:42","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:zYLM7Y9cAGgC",,,31,52,3,1.50,1,4,2,"","",""
3,"MZB Jahangir, R Hossain, R Islam, N Md Abdullah Al, MMA Haque, ...","Introduction to medical imaging informatics",2023,"Data Driven Approaches on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=649088854393166276",8,"2025-03-15 01:47:42","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:UeHWp8X0CEIC",,,27,50,3,1.50,1,6,2,"","",""
3,"M Bhuiyan, NM Abdullah Al, S Saif, KD Gupta, MJ Alam, S Talukder","Online learning for X-ray, CT or MRI",2023,"Data Driven Approaches on Medical Imaging","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=15211818515216090657",9,"2025-03-15 01:47:42","Book chapter","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:u-x6o8ySG0sC",,,107,126,3,1.50,1,6,2,"","",""
2,"S Puppala, I Hossain, MJ Alam, Z Talukder, S Bahauddin, S Talukder","SCALE: Self-Regulated Clustered FederAted LEarning in a Homogeneous Environment",2024,"2024 IEEE 48th Annual Computers, Software, and Applications Conference …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=10403074197873263655",10,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:UebtZRa9Y70C",,,,,2,2.00,0,6,1,"","",""
1,"S Puppala, I Hossain, MJ Alam, S Talukder","SocFedGPT: Federated GPT-Based Adaptive Content Filtering System Leveraging User Interactions in Social Networks",2024,"International Conference on Advances in Social Networks Analysis and Mining …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17279901662886047148",11,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:roLk4NBRz8UC",,,,,1,1.00,0,4,1,"","",""
1,"S Puppala, I Hossain, MJ Alam, S Talukder","FLASH: Federated Learning-Based LLMs for Advanced Query Processing in Social Networks through RAG",2024,"arXiv preprint arXiv:2408.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13735466591278254142",12,"2025-03-15 01:47:42","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:Se3iqnhoufwC",5242,,,,1,1.00,0,4,1,"","",""
1,"S Puppala, I Hossain, MJ Alam, S Talukder, J Ferdaus, M Hasan, ...","Generative AI like ChatGPT in Blockchain Federated Learning: use cases, opportunities and future",2024,"arXiv preprint arXiv:2407.","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=17267313763226434867",13,"2025-03-15 01:47:42","Preprint","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:hqOjcs7Dif8C",18358,,,,1,1.00,0,7,1,"","",""
1,"MJ Alam, I Hossain, S Puppala, S Talukder","Advancements in Multimodal Social Media Post Summarization: Integrating GPT-4 for Enhanced Understanding",2024,"2024 IEEE 48th Annual Computers, Software, and Applications Conference …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=12224968342020078725",14,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:YsMSGLbcyi4C",,,,,1,1.00,0,4,1,"","",""
1,"MJ Alam, I Hossain, S Puppala, S Talukder","Combating identity attacks in online social networks: A multi-layered framework using zero-knowledge proof and permissioned blockchain",2023,"Proceedings of the International Conference on Advances in Social Networks …","","","https://scholar.google.com/scholar?oi=bibs&hl=en&cites=13969298425862082358",15,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:2osOgNQ5qMEC",,,,,1,0.50,0,4,2,"","",""
0,"ST Md Jahangir Alam, Ismail Hossain, Sai Puppala","CAMERA: Context Based Emotion Detection Framework And Its Evaluation",2024,"2024 IEEE/ACM International Conference on Advances in Social Networks …","","","https://scholar.google.com",16,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:MXK_kJrjxJIC",,,,,0,0.00,0,3,1,"","",""
0,"MJ Alam, S Ahmed, I Hossain, S Puppala, Z Talukder, S Talukder","SocialGuard: Bangla Text-Based Gender Identification for Enhancing Integrity in Social Networks",2024,"2024 IEEE 48th Annual Computers, Software, and Applications Conference …","","","https://scholar.google.com",17,"2025-03-15 01:47:42","Conference paper","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:eQOLeE2rZwMC",,,,,0,0.00,0,6,1,"","",""
0,"SBA Raisa Bentay Hossain, Farid Ahmed, Jahangir Alam, Sajedul Talukder","ContextGPT: Predictive Monitoring of Nuclear Power Plant with Contextually-Informed Situational Understanding",2024,"Transactions of the American Nuclear Society (ANS)","","","https://scholar.google.com",18,"2025-03-15 01:47:42","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:Y0pCki6q_DkC",,,,,0,0.00,0,4,1,"","",""
0,"SBA Kazuma Kobayashi, Md Jahangir Alam, Sajedul Talukder","Enhancing OT Security in Advanced Reactors: Microsegmentation and Zero-Trust Strategies Against Emerging Cyber Threats",2024,"Transactions of the American Nuclear Society (ANS)","","","https://scholar.google.com",19,"2025-03-15 01:47:42","Journal article","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:Tyk-4Ss8FVUC",,,,,0,0.00,0,3,1,"","",""
0,"MJ Alam, I Hossain, S Puppala, S Talukder","Combating Echo Chambers In Online Social Network By Increasing Content Diversity In Recommendation",,"","","","https://scholar.google.com",20,"2025-03-15 01:47:42","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:8k81kl-MbHgC",,,,,0,0.00,0,4,,"","",""
0,"MJ Alam, MSR Shohan, I Hossain, S Puppala, S Talukder","Bangla Emotion Detection Dataset With An Extended Taxonomy And Its Evaluation",,"","","","https://scholar.google.com",21,"2025-03-15 01:47:42","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:5nxA0vEk-isC",,,,,0,0.00,0,5,,"","",""
0,"MJ Alam, I Hossain, S Puppala, S Talukder","4WHContext: A Context Based Hate Speech Detection Framework From Social Media Posts",,"","","","https://scholar.google.com",22,"2025-03-15 01:47:42","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:0EnyYjriUFMC",,,,,0,0.00,0,4,,"","",""
0,"J Ferdaus, S Pisupati, S Puppala, I Hossain, MJ Alam, S Talukder, ...","INVESTIGATING THE EFFICACY OF MACHINE LEARNING-ENHANCED MINDFULNESS-BASED INTERVENTIONS FOR INDIVIDUALS WITH EMOTIONAL AND INTELLECTUAL DISABILITIES",,"","","","https://scholar.google.com",23,"2025-03-15 01:47:42","","","","https://scholar.google.com/citations?view_op=view_citation&hl=en&user=v7hMP8kAAAAJ&pagesize=100&citation_for_view=v7hMP8kAAAAJ:LkGwnXOMwfcC",,,,,0,0.00,0,7,,"","",""
